Code commune,Libell? des communes,Typo degr? de densit?,R?gion,Population municipale 2016,Part population dense (1),Part population interm?diaire (2),Part population peu dense (3),Part population tr?s peu dense (4)
70546,Vereux,4,27,252,0%,0%,0%,100%
70547,Verlans,3,27,186,0%,0%,"99,4565217391304%","0,543478260869565%"
70548,Vernois-sur-Mance,4,27,150,0%,0%,0%,100%
70549,La Vernotte,4,27,74,0%,0%,0%,100%
70550,Vesoul,2,27,16093,0%,"98,9164556962025%","0,935021097046413%","0,148523206751055%"
70552,Villafans,4,27,214,0%,0%,0%,100%
70553,Villargent,4,27,124,0%,0%,0%,100%
70554,Villars-le-Pautel,4,27,196,0%,0%,0%,100%
70555,La Villedieu-en-Fontenette,4,27,177,0%,0%,0%,100%
70557,Villefrancon,4,27,140,0%,0%,0%,100%
70558,La Villeneuve-Bellenoye-et-la-Maize,4,27,140,0%,0%,0%,100%
70559,Villeparois,3,27,220,0%,0%,100%,0%
70560,Villers-Bouton,4,27,162,0%,0%,0%,100%
70561,Villersexel,3,27,1551,0%,0%,"99,9247554552295%","0,0752445447705041%"
70562,Villers-la-Ville,4,27,146,0%,0%,0%,100%
70563,Villers-le-Sec,3,27,543,0%,0%,"81,7524841915086%","18,2475158084914%"
70564,Villers-l?s-Luxeuil,3,27,315,0%,0%,"24,3781094527363%","75,6218905472637%"
70565,Villers-Pater,4,27,52,0%,0%,0%,100%
70566,Villers-sur-Port,4,27,218,0%,0%,0%,100%
70567,Villers-sur-Saulnot,3,27,135,0%,0%,0%,100%
70568,Villers-Vaudey,4,27,64,0%,0%,0%,100%
70569,Vilory,4,27,69,0%,0%,0%,100%
70571,Visoncourt,4,27,42,0%,0%,0%,100%
70572,Vitrey-sur-Mance,4,27,277,0%,0%,0%,100%
70573,La Voivre,4,27,147,0%,0%,0%,100%
70574,Volon,4,27,61,0%,0%,0%,100%
70575,Voray-sur-l'Ognon,2,27,833,0%,"72,5163593099346%","27,4836406900654%",0%
70576,Voug?court,4,27,150,0%,0%,0%,100%
70577,Vouhenans,3,27,376,0%,0%,"98,2323232323232%","1,76767676767677%"
70578,Vregille,3,27,175,0%,0%,"98,3695652173913%","1,6304347826087%"
70579,Vyans-le-Val,2,27,477,0%,"83,5497835497836%","14,2857142857143%","2,16450216450216%"
70580,Vy-le-Ferroux,4,27,161,0%,0%,0%,100%
70581,Vy-l?s-Lure,3,27,683,0%,0%,"94,4915254237288%","5,50847457627119%"
70582,Vy-l?s-Rupt,4,27,97,0%,0%,0%,100%
70583,Vy-l?s-Filain,3,27,125,0%,0%,"93,75%","6,25%"
71001,L'Abergement-de-Cuisery,3,27,801,0%,0%,"99,23273657289%","0,767263427109974%"
71002,L'Abergement-Sainte-Colombe,3,27,1234,0%,0%,"96,3175122749591%","3,68248772504092%"
71003,Allerey-sur-Sane,3,27,813,0%,0%,"81,1470408785845%","18,8529591214155%"
71004,All?riot,3,27,1163,0%,0%,"91,3978494623656%","8,60215053763441%"
71005,Aluze,4,27,260,0%,0%,0%,100%
71006,Amanz?,3,27,186,0%,0%,"78,8043478260869%","21,195652173913%"
71007,Ameugny,4,27,174,0%,0%,"90,6040268456376%","9,39597315436242%"
71008,Anglure-sous-Dun,3,27,165,0%,0%,"75,1633986928105%","24,8366013071895%"
71009,Anost,3,27,746,0%,0%,"55,0613496932515%","44,9386503067485%"
71010,Antully,3,27,854,0%,0%,"75,0293083235639%","24,9706916764361%"
71011,Anzy-le-Duc,3,27,559,0%,0%,"15,6521739130435%","84,3478260869565%"
71012,Artaix,4,27,337,0%,0%,"74,5213549337261%","25,4786450662739%"
71013,Authumes,4,27,259,0%,0%,0%,100%
71014,Autun,2,27,14728,0%,"88,2123036035332%","8,79778003595716%","2,98991636050965%"
71015,Auxy,3,27,975,0%,0%,"92,8608923884514%","7,13910761154856%"
71016,Az?,3,27,1052,0%,0%,"93,3903946742749%","6,60960532572515%"
71017,Ballore,4,27,93,0%,0%,0%,100%
71018,Bantanges,3,27,566,0%,0%,"96,1887477313975%","3,81125226860254%"
71019,Barizey,3,27,145,0%,0%,"89,4736842105263%","10,5263157894737%"
71020,Barnay,4,27,109,0%,0%,0%,100%
71021,Baron,4,27,315,0%,0%,0%,100%
71022,Baudemont,3,27,659,0%,0%,"98,0982567353407%","1,90174326465927%"
71023,Baudri?res,3,27,972,0%,0%,"70,5702647657841%","29,4297352342159%"
71024,Baugy,3,27,528,0%,0%,"93,006993006993%","6,99300699300699%"
71025,Beaubery,4,27,380,0%,0%,0%,100%
71026,Beaumont-sur-Grosne,3,27,351,0%,0%,"97,7900552486188%","2,20994475138122%"
71027,Beaurepaire-en-Bresse,3,27,680,0%,0%,"84,6704871060172%","15,3295128939828%"
71028,Beauvernois,4,27,125,0%,0%,"32,3529411764706%","67,6470588235294%"
71029,Bellevesvre,3,27,279,0%,0%,"93,7956204379562%","6,2043795620438%"
71030,Bergesserin,4,27,209,0%,0%,0%,100%
71031,Berz?-le-Chtel,3,27,61,0%,0%,"78,3783783783784%","21,6216216216216%"
71032,Berz?-la-Ville,3,27,682,0%,0%,"98,6928104575163%","1,30718954248366%"
71033,Bey,3,27,844,0%,0%,"99,3002915451895%","0,699708454810496%"
71034,Bissey-sous-Cruchaud,4,27,351,0%,0%,"2,07407407407407%","97,9259259259259%"
71035,Bissy-la-Mconnaise,3,27,206,0%,0%,0%,100%
71036,Bissy-sous-Uxelles,4,27,71,0%,0%,0%,100%
71037,Bissy-sur-Fley,4,27,100,0%,0%,0%,100%
71038,Les Bizots,4,27,483,0%,0%,0%,100%
71039,Blanot,4,27,170,0%,0%,0%,100%
71040,Blanzy,2,27,6391,0%,"79,0945836701698%","19,4179466451091%","1,4874696847211%"
71041,Bois-Sainte-Marie,3,27,203,0%,0%,"98,125%","1,875%"
71042,Bonnay,4,27,342,0%,0%,0%,100%
71043,Les Bordes,3,27,90,0%,0%,100%,0%
71044,Bosjean,4,27,319,0%,0%,0%,100%
71045,Bouhans,4,27,178,0%,0%,"13,0952380952381%","86,9047619047619%"
71046,La Boulaye,4,27,106,0%,0%,0%,100%
71047,Bourbon-Lancy,3,27,5123,0%,0%,"96,4349376114082%","3,5650623885918%"
71048,Bourg-le-Comte,3,27,187,0%,0%,"76,9633507853403%","23,0366492146597%"
71050,Bourgvilain,3,27,340,0%,0%,"94,965034965035%","5,03496503496504%"
71051,Bouzeron,4,27,149,0%,0%,0%,100%
71052,Boyer,3,27,720,0%,0%,"96,2158374211633%","3,78416257883672%"
71054,Bragny-sur-Sane,3,27,638,0%,0%,"92,3248882265276%","7,67511177347243%"
71056,Branges,3,27,2401,0%,0%,"98,6529151757525%","1,34708482424753%"
71057,Bray,3,27,128,0%,0%,"82,8125%","17,1875%"
71058,Bresse-sur-Grosne,4,27,198,0%,0%,0%,100%
71059,Le Breuil,2,27,3705,0%,"84,5272601794341%","13,4575569358178%","2,0151828847481%"
71060,Briant,3,27,227,0%,0%,"9,48081264108352%","90,5191873589165%"
71061,Brienne,3,27,482,0%,0%,"99,3927125506073%","0,607287449392713%"
71062,Brion,4,27,308,0%,0%,"93,3884297520661%","6,61157024793388%"
71063,Broye,3,27,772,0%,0%,"74,7237569060773%","25,2762430939226%"
71064,Bruailles,3,27,1004,0%,0%,"93,519882179676%","6,48011782032401%"
71065,Buffi?res,4,27,284,0%,0%,0%,100%
71066,Burgy,4,27,119,0%,0%,0%,100%
71067,Burnand,3,27,135,0%,0%,"63,4146341463415%","36,5853658536585%"
71068,Burzy,4,27,66,0%,0%,0%,100%
71069,Bussi?res,3,27,598,0%,0%,"99,656652360515%","0,343347639484978%"
71070,Buxy,3,27,2150,0%,0%,"98,7699316628702%","1,23006833712984%"
71071,C?ron,4,27,277,0%,0%,0%,100%
71072,Cersot,4,27,141,0%,0%,0%,100%
71073,Chagny,2,27,5695,0%,"96,7559170245819%","2,95165859453532%","0,292424380882756%"
71074,Chaintr?,3,27,589,0%,0%,"98,3818770226537%","1,61812297734628%"
71075,Chalmoux,3,27,651,0%,0%,"49,5589414595028%","50,4410585404972%"
71076,Chalon-sur-Sane,2,27,47085,0%,"99,1776603562305%","0,789679345860891%","0,0326602979085745%"
71077,Chambilly,3,27,518,0%,0%,"87,6267748478702%","12,3732251521298%"
71078,Chamilly,4,27,160,0%,0%,0%,100%
71079,Champagnat,3,27,468,0%,0%,"81,4004376367615%","18,5995623632385%"
71080,Champagny-sous-Uxelles,4,27,97,0%,0%,0%,100%
71081,Champforgeuil,2,27,2543,0%,"88,5287267080745%","11,4712732919255%",0%
71082,Champlecy,4,27,225,0%,0%,0%,100%
71084,Chnes,3,27,557,0%,0%,100%,0%
71085,Change,4,27,232,0%,0%,"0,894854586129754%","99,1051454138702%"
71086,Changy,3,27,471,0%,0%,"78,5788923719958%","21,4211076280042%"
71087,Chapaize,4,27,155,0%,0%,0%,100%
71088,La Chapelle-au-Mans,4,27,235,0%,0%,"2,16919739696312%","97,8308026030369%"
71089,La Chapelle-de-Bragny,4,27,262,0%,0%,0%,100%
71090,La Chapelle-de-Guinchay,3,27,4172,0%,0%,"99,7768963807635%","0,22310361923649%"
71091,La Chapelle-du-Mont-de-France,4,27,189,0%,0%,0%,100%
71092,La Chapelle-Naude,3,27,562,0%,0%,"85,5924170616114%","14,4075829383886%"
71093,La Chapelle-Saint-Sauveur,3,27,701,0%,0%,"77,8860569715142%","22,1139430284858%"
71094,La Chapelle-sous-Brancion,4,27,132,0%,0%,0%,100%
71095,La Chapelle-sous-Dun,3,27,450,0%,0%,"94,7247706422018%","5,27522935779817%"
71096,La Chapelle-sous-Uchon,4,27,185,0%,0%,"42,4242424242424%","57,5757575757576%"
71097,La Chapelle-Th?cle,3,27,466,0%,0%,"80,76525336091%","19,23474663909%"
71098,Charbonnat,4,27,255,0%,0%,0%,100%
71099,Charbonni?res,3,27,346,0%,0%,"98,2142857142857%","1,78571428571429%"
71100,Chardonnay,4,27,199,0%,0%,0%,100%
71101,Charette-Varennes,3,27,464,0%,0%,"85,2193995381062%","14,7806004618938%"
71102,La Charm?e,3,27,725,0%,0%,"98,2432432432432%","1,75675675675676%"
71103,Charmoy,4,27,257,0%,0%,0%,100%
71104,Charnay-l?s-Chalon,4,27,190,0%,0%,0%,100%
71105,Charnay-l?s-Mcon,2,27,7603,0%,"92,2222965291246%","7,40319668293988%","0,374506787935531%"
71106,Charolles,3,27,3199,0%,0%,"97,3097617217525%","2,6902382782475%"
71107,Charrecey,3,27,324,0%,0%,"95,8146487294469%","4,18535127055306%"
71108,Chasselas,3,27,180,0%,0%,"99,4520547945205%","0,547945205479452%"
71109,Chassey-le-Camp,4,27,347,0%,0%,"57,7956989247312%","42,2043010752688%"
71110,Chassigny-sous-Dun,3,27,583,0%,0%,"97,8458989229495%","2,15410107705054%"
71111,Chassy,4,27,329,0%,0%,"73,6507936507937%","26,3492063492063%"
71112,Chteau,4,27,236,0%,0%,"0,843881856540084%","99,1561181434599%"
71113,Chteauneuf,3,27,110,0%,0%,"96,5909090909091%","3,40909090909091%"
71115,Chtel-Moron,4,27,100,0%,0%,0%,100%
71116,Chtenay,3,27,165,0%,0%,0%,100%
71117,Chtenoy-en-Bresse,2,27,1172,0%,"97,6419213973799%","2,35807860262009%",0%
71118,Chtenoy-le-Royal,2,27,6342,0%,"95,166774611399%","4,66321243523316%","0,170012953367876%"
71119,Chaudenay,3,27,1136,0%,0%,"91,9646799116998%","8,03532008830022%"
71120,Chauffailles,3,27,3791,0%,0%,"98,8426860449468%","1,15731395505316%"
71121,La Chaux,3,27,315,0%,0%,"77,2151898734177%","22,7848101265823%"
71122,Cheilly-l?s-Maranges,3,27,556,0%,0%,"86,2727272727273%","13,7272727272727%"
71123,Chenay-le-Chtel,4,27,395,0%,0%,0%,100%
71124,Chenves,3,27,213,0%,0%,"90,5236907730673%","9,47630922693267%"
71125,Ch?rizet,4,27,21,0%,0%,0%,100%
71126,Chevagny-les-Chevri?res,3,27,620,0%,0%,"98,262380538662%","1,73761946133797%"
71127,Chevagny-sur-Guye,4,27,75,0%,0%,0%,100%
71128,Chiddes,4,27,97,0%,0%,0%,100%
71129,Chissey-en-Morvan,4,27,286,0%,0%,0%,100%
71130,Chissey-l?s-Mcon,3,27,247,0%,0%,"72,9083665338645%","27,0916334661355%"
71131,Ciel,3,27,787,0%,0%,"87,6221498371335%","12,3778501628664%"
71132,Ciry-le-Noble,3,27,2321,0%,0%,"94,8934280639432%","5,10657193605684%"
71133,La Clayette,3,27,1764,0%,0%,100%,0%
71134,Navour-sur-Grosne,3,27,666,0%,0%,"97,787610619469%","2,21238938053097%"
71135,Cless?,3,27,884,0%,0%,"98,8172678888232%","1,18273211117682%"
71136,Clessy,4,27,244,0%,0%,0%,100%
71137,Cluny,3,27,5104,0%,0%,"99,1499138426192%","0,850086157380816%"
71139,Collonge-en-Charollais,4,27,139,0%,0%,0%,100%
71140,Collonge-la-Madeleine,4,27,46,0%,0%,0%,100%
71141,Colombier-en-Brionnais,4,27,313,0%,0%,"8,72374798061389%","91,2762520193861%"
71142,La Comelle,4,27,226,0%,0%,0%,100%
71143,Condal,3,27,440,0%,0%,"75,4780652418448%","24,5219347581552%"
71144,Cordesse,4,27,193,0%,0%,0%,100%
71145,Cormatin,3,27,573,0%,0%,"91,2175648702595%","8,78243512974052%"
71146,Cortambert,4,27,241,0%,0%,"17,3913043478261%","82,6086956521739%"
71147,Cortevaix,4,27,259,0%,0%,0%,100%
71148,Coublanc,3,27,858,0%,0%,"98,569725864124%","1,43027413587604%"
71149,Couches,3,27,1393,0%,0%,"88,0258899676375%","11,9741100323625%"
71150,Crches-sur-Sane,3,27,3089,0%,0%,"99,6522288966171%","0,347771103382864%"
71151,Cr?ot,3,27,85,0%,0%,"2,51572327044025%","97,4842767295598%"
71152,Cressy-sur-Somme,4,27,198,0%,0%,0%,100%
71153,Le Creusot,2,27,22117,0%,"95,7975631703106%","4,13920571998346%","0,0632311097059753%"
71154,Crissey,2,27,2570,0%,"76,3962897177817%","23,5247681073614%","0,0789421748569173%"
71155,Cronat,3,27,559,0%,0%,"62,1756487025948%","37,8243512974052%"
71156,Cruzille,4,27,328,0%,0%,0%,100%
71157,Cuiseaux,3,27,1877,0%,0%,"95,3273723680415%","4,67262763195847%"
71158,Cuisery,3,27,1578,0%,0%,"99,6523388116308%","0,347661188369153%"
71159,Culles-les-Roches,4,27,205,0%,0%,0%,100%
71160,Curbigny,3,27,329,0%,0%,"92,6984126984127%","7,3015873015873%"
71161,Curdin,3,27,326,0%,0%,"98,1220657276995%","1,87793427230047%"
71162,Curgy,3,27,1186,0%,0%,"79,0496760259179%","20,9503239740821%"
71163,Curtil-sous-Buffi?res,4,27,89,0%,0%,0%,100%
71164,Curtil-sous-Burnand,4,27,138,0%,0%,0%,100%
71165,Cussy-en-Morvan,4,27,416,0%,0%,0%,100%
71166,Cuzy,4,27,122,0%,0%,0%,100%
71167,Damerey,3,27,578,0%,0%,"94,7855340622372%","5,21446593776283%"
71168,Dampierre-en-Bresse,4,27,173,0%,0%,"17,0731707317073%","82,9268292682927%"
71169,Davay?,3,27,797,0%,0%,"98,8546886184681%","1,14531138153185%"
71170,Demigny,3,27,1830,0%,0%,"97,5623268698061%","2,43767313019391%"
71171,Dennevy,3,27,314,0%,0%,"98,3471074380165%","1,65289256198347%"
71172,Dettey,4,27,82,0%,0%,0%,100%
71173,Devrouze,4,27,314,0%,0%,0%,100%
71174,Dezize-l?s-Maranges,3,27,178,0%,0%,"96,3076923076923%","3,69230769230769%"
71175,Diconne,3,27,352,0%,0%,"74,6987951807229%","25,3012048192771%"
71176,Digoin,2,27,8072,0%,"85,577949813134%","12,4733048585158%","1,94874532835024%"
71177,Dommartin-l?s-Cuiseaux,3,27,801,0%,0%,"92,0257234726688%","7,97427652733119%"
71178,Dompierre-les-Ormes,3,27,951,0%,0%,"68,5479452054795%","31,4520547945205%"
71179,Dompierre-sous-Sanvignes,4,27,78,0%,0%,0%,100%
71181,Donzy-le-Pertuis,4,27,170,0%,0%,0%,100%
71182,Dracy-le-Fort,3,27,1342,0%,0%,"99,3106089620835%","0,689391037916507%"
71183,Dracy-l?s-Couches,4,27,155,0%,0%,0%,100%
71184,Dracy-Saint-Loup,3,27,595,0%,0%,"83,3333333333333%","16,6666666666667%"
71185,Dyo,3,27,357,0%,0%,"63,8888888888889%","36,1111111111111%"
71186,cuelles,4,27,283,0%,0%,0%,100%
71187,cuisses,3,27,1625,0%,0%,"99,5813397129187%","0,41866028708134%"
71188,pertully,4,27,63,0%,0%,0%,100%
71189,pervans,3,27,1661,0%,0%,"99,6985227615315%","0,301477238468496%"
71190,pinac,3,27,2253,0%,0%,"96,7314487632509%","3,26855123674912%"
71191,Essertenne,3,27,485,0%,0%,"92,299794661191%","7,70020533880904%"
71192,tang-sur-Arroux,3,27,2049,0%,0%,"89,2428052528639%","10,7571947471361%"
71193,trigny,4,27,486,0%,0%,"24,7796278158668%","75,2203721841332%"
71194,Farges-l?s-Chalon,3,27,786,0%,0%,"99,5073891625616%","0,492610837438424%"
71195,Farges-l?s-Mcon,3,27,222,0%,0%,"92,0353982300885%","7,9646017699115%"
71196,Le Fay,3,27,648,0%,0%,"45,0436161776368%","54,9563838223632%"
71198,Flacey-en-Bresse,3,27,400,0%,0%,"95,1456310679612%","4,85436893203883%"
71199,Flagy,4,27,173,0%,0%,0%,100%
71200,Fleury-la-Montagne,3,27,702,0%,0%,"96,8860580325548%","3,11394196744515%"
71201,Fley,4,27,231,0%,0%,0%,100%
71202,Fontaines,3,27,2315,0%,0%,"98,0769230769231%","1,92307692307692%"
71203,Fontenay,4,27,41,0%,0%,0%,100%
71204,Fragnes-La Loy?re,2,27,1527,0%,"76,130081300813%","22,5691056910569%","1,30081300813008%"
71205,Frangy-en-Bresse,3,27,634,0%,0%,"63,8178913738019%","36,1821086261981%"
71206,La Frette,4,27,247,0%,0%,0%,100%
71207,Fretterans,3,27,295,0%,0%,"99,3464052287582%","0,65359477124183%"
71208,Frontenard,4,27,232,0%,0%,0%,100%
71209,Frontenaud,3,27,756,0%,0%,"89,9853801169591%","10,0146198830409%"
71210,Fuiss?,3,27,401,0%,0%,"99,1780821917808%","0,821917808219178%"
71212,G?nelard,3,27,1411,0%,0%,"96,7236467236467%","3,27635327635328%"
71213,La Gente,3,27,586,0%,0%,"97,5694444444444%","2,43055555555556%"
71214,Genouilly,3,27,442,0%,0%,"91,6013437849944%","8,3986562150056%"
71215,Gergy,3,27,2595,0%,0%,"98,2249662357708%","1,77503376422921%"
71216,Germagny,3,27,212,0%,0%,"97,9949874686717%","2,00501253132832%"
71217,Germolles-sur-Grosne,4,27,132,0%,0%,0%,100%
71218,Gibles,3,27,624,0%,0%,"75,6869275603664%","24,3130724396336%"
71219,Gigny-sur-Sane,3,27,551,0%,0%,"87,546468401487%","12,453531598513%"
71220,Gilly-sur-Loire,3,27,503,0%,0%,"75,7360406091371%","24,2639593908629%"
71221,Givry,3,27,3855,0%,0%,"99,2938407218517%","0,706159278148293%"
71222,Gourdon,3,27,940,0%,0%,"69,4192860948322%","30,5807139051678%"
71223,La Grande-Verri?re,3,27,561,0%,0%,"54,9460431654676%","45,0539568345324%"
71224,Grandvaux,4,27,83,0%,0%,0%,100%
71225,Granges,3,27,549,0%,0%,"85,4205607476636%","14,5794392523364%"
71226,Grevilly,4,27,36,0%,0%,0%,100%
71227,Grury,4,27,545,0%,0%,0%,100%
71228,Guerfand,4,27,205,0%,0%,0%,100%
71229,Les Guerreaux,4,27,240,0%,0%,0%,100%
71230,Gueugnon,2,27,7313,0%,"82,1060853511326%","16,1755307817937%","1,71838386707378%"
71231,La Guiche,3,27,633,0%,0%,"76,6666666666667%","23,3333333333333%"
71232,Hautefond,3,27,224,0%,0%,"61,2009237875289%","38,7990762124711%"
71233,L'Hpital-le-Mercier,4,27,307,0%,0%,"14,8514851485149%","85,1485148514851%"
71234,Huilly-sur-Seille,3,27,334,0%,0%,0%,100%
71235,Hurigny,3,27,2097,0%,0%,"99,3910175082466%","0,608982491753362%"
71236,Ig?,3,27,888,0%,0%,"96,5207631874299%","3,47923681257015%"
71237,Igornay,3,27,557,0%,0%,"78,6473429951691%","21,3526570048309%"
71238,Iguerande,3,27,1021,0%,0%,"88,2901554404145%","11,7098445595855%"
71239,Issy-l'vque,3,27,742,0%,0%,"66,236722306525%","33,763277693475%"
71240,Jalogny,3,27,367,0%,0%,"18,5089974293059%","81,4910025706941%"
71241,Jambles,3,27,511,0%,0%,"94,2173479561316%","5,7826520438684%"
71242,Joncy,3,27,539,0%,0%,"71,8323586744639%","28,1676413255361%"
71243,Joudes,3,27,388,0%,0%,"87,335092348285%","12,664907651715%"
71244,Jouvenon,3,27,428,0%,0%,"97,5169300225734%","2,48306997742664%"
71245,Jugy,4,27,331,0%,0%,"5,33751962323391%","94,6624803767661%"
71246,Juif,3,27,262,0%,0%,"85,8870967741935%","14,1129032258065%"
71247,Jully-l?s-Buxy,3,27,376,0%,0%,"85,632183908046%","14,367816091954%"
71248,Lacrost,3,27,742,0%,0%,"99,4490358126722%","0,550964187327824%"
71249,Laives,3,27,1083,0%,0%,"99,526963103122%","0,473036896877956%"
71250,Laiz?,3,27,1138,0%,0%,"99,5505617977528%","0,449438202247191%"
71251,Laizy,3,27,602,0%,0%,"57,6449912126538%","42,3550087873462%"
71252,Lalheue,3,27,416,0%,0%,"99,2146596858639%","0,785340314136126%"
71253,Lans,2,27,947,0%,"74,7583243823845%","24,812030075188%","0,429645542427497%"
71254,Lays-sur-le-Doubs,4,27,144,0%,0%,0%,100%
71255,Lesme,4,27,198,0%,0%,"15,4285714285714%","84,5714285714286%"
71256,Lessard-en-Bresse,3,27,564,0%,0%,"97,2552607502287%","2,74473924977127%"
71257,Lessard-le-National,3,27,650,0%,0%,"99,1189427312775%","0,881057268722467%"
71258,Leynes,3,27,539,0%,0%,"94,6946946946947%","5,30530530530531%"
71259,Ligny-en-Brionnais,3,27,338,0%,0%,"82,328190743338%","17,671809256662%"
71261,Loisy,4,27,660,0%,0%,"15,3609831029186%","84,6390168970814%"
71262,Longepierre,4,27,176,0%,0%,0%,100%
71263,Louhans,3,27,6708,0%,0%,"99,4697091434999%","0,53029085650008%"
71264,Lournand,3,27,340,0%,0%,"85,348506401138%","14,651493598862%"
71266,Lucenay-l'vque,4,27,332,0%,0%,0%,100%
71267,Lugny,3,27,975,0%,0%,"95,3703703703704%","4,62962962962963%"
71268,Lugny-l?s-Charolles,4,27,358,0%,0%,0%,100%
71269,Lux,2,27,2029,0%,"93,8883034773446%","4,79452054794521%","1,31717597471022%"
71270,Mcon,2,27,34448,0%,"95,643219026715%","4,19140971480975%","0,165371258475277%"
71271,Mailly,3,27,163,0%,0%,"91,304347826087%","8,69565217391304%"
71272,Malay,4,27,227,0%,0%,0%,100%
71273,Maltat,4,27,293,0%,0%,0%,100%
71274,Mancey,3,27,396,0%,0%,"98,9542483660131%","1,04575163398693%"
71275,Marcigny,3,27,1843,0%,0%,"99,6470588235294%","0,352941176470588%"
71276,Marcilly-la-Gueurce,4,27,123,0%,0%,"51,2605042016807%","48,7394957983193%"
71277,Marcilly-l?s-Buxy,3,27,721,0%,0%,"60,0146735143067%","39,9853264856933%"
71278,Marigny,4,27,157,0%,0%,16%,84%
71279,Le Rousset-Marizy,4,27,698,0%,0%,0%,100%
71280,Marly-sous-Issy,4,27,90,0%,0%,0%,100%
71281,Marly-sur-Arroux,4,27,341,0%,0%,"14,7299509001637%","85,2700490998363%"
71282,Marmagne,3,27,1276,0%,0%,"75,4943776657619%","24,5056223342381%"
71283,Marnay,3,27,562,0%,0%,"99,2707383773929%","0,72926162260711%"
71284,Martailly-l?s-Brancion,4,27,149,0%,0%,0%,100%
71285,Martigny-le-Comte,4,27,428,0%,0%,0%,100%
71286,Mary,4,27,238,0%,0%,0%,100%
71287,Massilly,3,27,369,0%,0%,"98,3539094650206%","1,64609053497942%"
71289,Matour,3,27,1115,0%,0%,"79,6700847079804%","20,3299152920196%"
71290,Mazille,3,27,456,0%,0%,"3,44827586206897%","96,551724137931%"
71291,Melay,3,27,996,0%,0%,"80,6917914300465%","19,3082085699535%"
71292,Mellecey,3,27,1343,0%,0%,"99,8541742617572%","0,1458257382428%"
71293,M?netreuil,3,27,418,0%,0%,"86,9346733668342%","13,0653266331658%"
71294,Mercurey,3,27,1346,0%,0%,"99,748743718593%","0,251256281407035%"
71295,Mervans,3,27,1503,0%,0%,"75,9511844938981%","24,0488155061019%"
71296,Messey-sur-Grosne,3,27,764,0%,0%,"96,9230769230769%","3,07692307692308%"
71297,Mesvres,3,27,787,0%,0%,"76,2441937624419%","23,7558062375581%"
71299,Milly-Lamartine,3,27,352,0%,0%,"98,2954545454545%","1,70454545454545%"
71300,Le Miroir,3,27,607,0%,0%,"64,1109298531811%","35,8890701468189%"
71301,Mont,4,27,202,0%,0%,0%,100%
71302,Montagny-l?s-Buxy,3,27,227,0%,0%,"99,1266375545851%","0,873362445414847%"
71303,Montagny-pr?s-Louhans,3,27,452,0%,0%,"97,0924195223261%","2,90758047767394%"
71305,Montbellet,3,27,824,0%,0%,"57,3731343283582%","42,6268656716418%"
71306,Montceau-les-Mines,2,27,19210,0%,"93,6537294454238%","6,24801317804815%","0,0982573765280467%"
71307,Montceaux-l'toile,3,27,301,0%,0%,"89,5424836601307%","10,4575163398693%"
71308,Montceaux-Ragny,4,27,36,0%,0%,0%,100%
71309,Montcenis,2,27,2249,0%,"75,8307434855367%","21,9698780779345%","2,19937843652881%"
71310,Montchanin,2,27,5183,0%,"96,6202582728006%","3,31920903954802%","0,0605326876513317%"
71311,Montcony,4,27,279,0%,0%,"86,0113421550095%","13,9886578449905%"
71312,Montcoy,4,27,252,0%,0%,0%,100%
71313,Monthelon,3,27,400,0%,0%,"80,0776196636481%","19,9223803363519%"
71314,Montjay,4,27,200,0%,0%,0%,100%
71315,Mont-l?s-Seurre,4,27,179,0%,0%,0%,100%
71316,Montmelard,4,27,355,0%,0%,0%,100%
71317,Montmort,4,27,185,0%,0%,"0,563380281690141%","99,4366197183099%"
71318,Montpont-en-Bresse,3,27,1112,0%,0%,"66,2168450442066%","33,7831549557934%"
71319,Montret,3,27,822,0%,0%,"92,7227101631117%","7,27728983688833%"
71320,Mont-Saint-Vincent,4,27,342,0%,0%,0%,100%
71321,Morey,4,27,206,0%,0%,"3,07692307692308%","96,9230769230769%"
71322,Morlet,4,27,69,0%,0%,0%,100%
71323,Mornay,4,27,128,0%,0%,0%,100%
71324,Moroges,3,27,590,0%,0%,"98,8195615514334%","1,18043844856661%"
71325,La Motte-Saint-Jean,3,27,1261,0%,0%,"97,7658254033926%","2,23417459660736%"
71326,Mouthier-en-Bresse,3,27,442,0%,0%,"74,6714456391876%","25,3285543608124%"
71327,Mussy-sous-Dun,3,27,355,0%,0%,"91,5373765867419%","8,46262341325811%"
71328,Nanton,3,27,646,0%,0%,"89,211935730681%","10,7880642693191%"
71329,Navilly,3,27,443,0%,0%,"90,9975669099757%","9,00243309002433%"
71330,Neuvy-Grandchamp,3,27,794,0%,0%,"64,2349903163331%","35,7650096836669%"
71331,Nochize,4,27,114,0%,0%,"6,60377358490566%","93,3962264150943%"
71332,Ormes,3,27,498,0%,0%,"96,6666666666667%","3,33333333333333%"
71333,Oslon,2,27,1279,0%,"65,5750798722045%","34,4249201277955%",0%
71334,Oudry,4,27,400,0%,0%,"3,0188679245283%","96,9811320754717%"
71335,Ouroux-sous-le-Bois-Sainte-Marie,4,27,67,0%,0%,0%,100%
71336,Ouroux-sur-Sane,3,27,3149,0%,0%,"98,6706287144198%","1,32937128558023%"
71337,Oy?,4,27,310,0%,0%,"37,9018612521151%","62,0981387478849%"
71338,Ozenay,4,27,227,0%,0%,0%,100%
